,scaffold,start,end,sites,snps,samples,missing,tree
114,13033,2000000,4000000,17520,313,41,0.26,"(new_sp_1:0.00293853,(microphyllum:0.00160555,(sulcatum:0.00376205,membranaceum:0.00282287)14:0.000109272)32:0.000792015,((acutifolium:0.00357859,new_sp_2:0.00411015)32:0.000830555,((discolor:0.00159359,(villosum:0.00136778,alpinum:0.00172692)73:0.00083632)43:0.000403286,(((dentatum:0.00679219,loeseneri:0.00206339)51:0.00217444,(ciliatum:0.00364672,(tiliaefolium:0.00503203,(caudatum:0.00355153,(hirsutum:0.00290796,(microcarpum:0.00395329,stenocalyx:0.00285794)39:0.000430767)36:0.000979713)22:0.000728889)21:0.00074691)55:0.0012866)29:0.000736919,(jucundum:0.00534423,((disjunctum:0.00276063,(obtusatum:0.0060912,(hartwegii:0.00580766,(stellato-tomentosum:0.00247179,lautum:0.00295571)25:0.00063992)10:0.000296751)30:0.000582672)19:0.000510399,((fuscum:0.00307407,blandum:0.00369592)29:0.000962032,(costaricanum:0.00148346,(seemenii:0.00168876,(toronis:0.000998736,((lasiophyllum:0.00232682,(jamesonii:0.00204737,((triphyllum:0.00272342,pichinchense:0.0024472)39:0.00115587,(dumatorum:0.00208327,ayavacense:0.00285003)28:0.000623031)2:8.77509e-05)5:0.000429858)7:0.000359675,((reticulatum:0.00291919,(undulatum:0.00312389,tinoides_2:0.00243533)33:0.00048791)5:0.000512679,(triphyllum_new:0.00300808,(hallii:0.0020943,(tinoides_1:0.00305819,subsessile:0.00209385)90:0.00048253)34:0.000523911)19:0.000404022)15:0.00031981)22:0.000337866)37:0.000170683)61:0.000464316)100:0.00188664)11:0.0007325)12:0.000462981)24:0.000671853)38:0.000413251)43:0.00130186)12:0.000448811);"
115,13033,4000000,6000000,17473,368,41,0.28,"(jucundum:0.00367408,lautum:0.00462465,((fuscum:0.00434042,(acutifolium:0.00415017,(membranaceum:0.00393759,new_sp_1:0.004242)33:0.00102518)20:0.000420714)25:0.000901536,(((discolor:0.00211052,((new_sp_2:0.00547856,blandum:0.00305867)1:0.000233282,(hartwegii:0.00432512,obtusatum:0.00531861)21:0.000743213)2:0.000285566)0:0.000341267,((microphyllum:0.00402103,(alpinum:0.00489324,villosum:0.00319188)27:0.00125678)21:0.000584118,((dentatum:0.0150739,(loeseneri:0.00624071,hirsutum:0.00382327)57:0.00147938)12:0.000732204,((tiliaefolium:0.00478811,microcarpum:0.00619152)77:0.00162191,(caudatum:0.00391693,(stenocalyx:0.00775761,ciliatum:0.00428586)47:0.00206197)36:0.000951253)23:0.000998059)78:0.00152795)4:0.000420308)0:0.000149866,(sulcatum:0.00491331,((disjunctum:0.00405599,stellato-tomentosum:0.00403213)61:0.00064725,(costaricanum:0.00399298,(((lasiophyllum:0.00252597,hallii:0.00187729)61:0.000662475,(ayavacense:0.00455093,tinoides_1:0.00297511)25:0.000606722)16:0.000442805,(jamesonii:0.0024748,((undulatum:0.00358877,subsessile:0.00242283)23:0.000862814,((triphyllum:0.00265194,(toronis:0.00267373,(dumatorum:0.00324406,seemenii:0.00246354)98:0.00183445)24:0.00063813)27:0.000920823,(tinoides_2:0.00332269,(triphyllum_new:0.00265165,(pichinchense:0.00230067,reticulatum:0.00259231)25:0.00101427)9:0.000414158)1:0.000391137)2:0.000270503)2:0.000396064)9:0.000509991)89:0.00183091)64:0.00135684)16:0.000446079)4:0.000264336)10:0.000541852)25:0.000381126);"
116,13033,6000000,8000000,11370,230,41,0.42,"(fuscum:0.00410909,(acutifolium:0.00380803,(new_sp_1:0.00206987,new_sp_2:0.00417457)56:0.0011649)24:0.000673909,(villosum:0.00704494,(membranaceum:0.00265344,((((microphyllum:0.00482047,lautum:0.00472068)16:0.00112635,(disjunctum:0.00371687,jucundum:0.00393991)60:0.000798671)12:0.0010209,((stellato-tomentosum:0.00464761,obtusatum:0.00487668)3:0.000541284,(discolor:0.00131849,blandum:0.00298427)44:0.000502772)0:0.000673559)2:0.000665339,(((dentatum:0.0109861,loeseneri:0.00609853)16:0.00110421,((sulcatum:0.00508559,(stenocalyx:0.00669136,ciliatum:0.00604992)17:0.000633705)5:0.000615343,(hirsutum:0.00490232,(tiliaefolium:0.00526341,(alpinum:0.00233409,(microcarpum:0.00449686,caudatum:0.0045243)27:1e-06)13:0.00106968)5:0.000275497)7:0.00128988)5:0.00131034)5:0.000647442,(hartwegii:0.00612581,((undulatum:0.00395523,(jamesonii:0.00358914,(dumatorum:0.00337552,toronis:0.00446261)47:0.001291)10:0.00042708)6:0.000557787,(subsessile:0.00359659,(tinoides_1:0.00300808,(tinoides_2:0.00273027,(costaricanum:0.00565751,((ayavacense:0.00188017,(seemenii:0.00362052,reticulatum:0.00368509)12:0.000162953)15:0.000908439,((lasiophyllum:0.00389296,triphyllum:0.00439285)42:0.000876166,(triphyllum_new:0.00307442,(pichinchense:0.00242839,hallii:0.00195214)35:0.000995859)6:0.000480645)0:0.000399982)4:0.000230292)6:0.000218613)4:0.000622287)2:0.000479319)0:1e-06)32:0.00197616)3:0.00112808)3:0.00128554)6:0.000308617)16:0.000622299)14:9.74389e-05);"
117,13033,8000000,10000000,16670,377,41,0.29,"(villosum:0.00563153,(sulcatum:0.00630853,stellato-tomentosum:0.00398528)43:0.00107812,(new_sp_2:0.00385377,((((membranaceum:0.00319596,new_sp_1:0.00304827)49:0.000793219,(hartwegii:0.00516085,(acutifolium:0.0038211,fuscum:0.00437798)13:0.000299128)0:0.000157098)3:0.000243293,(microphyllum:0.00439406,(dentatum:0.0136732,(loeseneri:0.0073374,((tiliaefolium:0.00581478,hirsutum:0.00368338)16:0.000850057,(microcarpum:0.00678804,(stenocalyx:0.00566602,(ciliatum:0.00450472,caudatum:0.00428537)28:0.000563045)15:0.000513902)9:0.000452556)15:0.000911784)98:0.00203585)91:0.00236997)61:0.00198976)2:8.63819e-05,(((lautum:0.00434338,(alpinum:0.00393413,obtusatum:0.00609448)8:0.000451572)5:0.000502537,(disjunctum:0.00538182,(blandum:0.00496125,(discolor:0.00086442,jucundum:0.00253749)60:0.000416879)62:0.000668605)29:0.000643855)1:0.000204343,(((dumatorum:0.00427696,jamesonii:0.00226712)29:0.00110087,(triphyllum_new:0.00368456,subsessile:0.00280589)41:0.000565807)6:0.000170592,(ayavacense:0.00223214,(seemenii:0.00248009,((undulatum:0.00461938,(tinoides_2:0.00280327,(lasiophyllum:0.00252999,triphyllum:0.00271388)37:0.000648039)23:0.000350923)6:0.000530332,(toronis:0.00181495,((reticulatum:0.00211161,tinoides_1:0.00331339)23:0.000543171,(pichinchense:0.00263323,(costaricanum:0.00409294,hallii:0.00109746)64:0.00116182)39:0.00110992)4:0.000145866)5:0.000304148)2:0.000314948)7:0.000592842)5:0.000320855)91:0.00240014)2:0.000268115)1:0.000507302)16:0.00036789);"
118,13033,10000000,12000000,14566,311,41,0.31,"(acutifolium:0.00378782,microphyllum:0.00264641,(membranaceum:0.0035028,((new_sp_1:0.00448485,new_sp_2:0.00404204)31:0.000826322,(fuscum:0.0049202,((obtusatum:0.00377974,(blandum:0.00427801,stellato-tomentosum:0.00350637)29:0.00164436)16:0.000717065,((disjunctum:0.00381464,((discolor:0.00208601,jucundum:0.00233136)44:0.00126278,(alpinum:0.00458618,villosum:0.00322971)54:0.0028411)7:0.000111856)12:0.000925708,((dentatum:0.0134767,((loeseneri:0.00640116,sulcatum:0.00413514)31:0.000547478,(tiliaefolium:0.00550369,(microcarpum:0.00312593,(ciliatum:0.00515006,(caudatum:0.00364842,(stenocalyx:0.00461235,hirsutum:0.00337297)62:0.00157954)17:0.000979538)18:0.00125444)31:0.00126776)59:0.00180502)43:0.001105)26:0.000759032,(lautum:0.00406987,(hartwegii:0.00413954,(costaricanum:0.00360542,(dumatorum:0.00309544,((reticulatum:0.00307392,(ayavacense:0.00143628,triphyllum_new:0.00196328)38:0.000739783)3:0.000206759,((undulatum:0.00232005,toronis:0.0018171)37:0.000762492,(tinoides_2:0.00327681,(jamesonii:0.001893,((seemenii:0.00343517,(tinoides_1:0.00188184,subsessile:0.00367414)37:0.000794574)9:0.000333151,((triphyllum:0.00220399,lasiophyllum:0.00279582)73:0.000409639,(hallii:0.00140644,pichinchense:0.00207709)62:0.000569415)34:0.000404684)4:0.000527055)3:0.000188376)14:0.0005189)25:0.000749807)11:0.000678455)97:0.0016592)95:0.00183973)32:0.000787274)9:0.000530985)3:0.000919384)1:0.000499225)38:0.000770465)51:0.000863194)36:0.000658254)57:0.00112853);"
119,13033,12000000,14000000,12553,238,41,0.28,"(caudatum:0.00396123,microcarpum:0.00426765,(((hirsutum:0.00477854,tiliaefolium:0.00452442)54:0.000901083,(dentatum:0.0135885,ciliatum:0.00431106)14:0.00137532)9:0.000794653,(loeseneri:0.00388298,((acutifolium:0.0040113,(membranaceum:0.00512011,sulcatum:0.00472452)89:0.00212308)28:0.000856176,((new_sp_1:0.00483404,(microphyllum:0.00415942,(fuscum:0.00408948,jucundum:0.00549864)24:0.000432205)6:0.000387738)8:0.000710117,((lautum:0.00514213,disjunctum:0.00449876)19:0.00100055,(obtusatum:0.00376229,((villosum:0.00451834,stellato-tomentosum:0.0041696)21:0.00165603,(new_sp_2:0.00504494,((stenocalyx:0.0029252,(alpinum:0.00425183,discolor:0.0013231)9:0.00143978)1:0.000663638,(blandum:0.00363683,(hartwegii:0.00575216,(tinoides_1:0.00348592,((toronis:0.00226762,(triphyllum_new:0.00269109,(seemenii:0.00274675,dumatorum:0.00395847)53:0.000873959)14:0.000441994)23:0.000670465,(tinoides_2:0.00427461,(((triphyllum:0.00456491,subsessile:0.00345776)34:0.000862146,(ayavacense:0.0030001,lasiophyllum:0.00344536)5:0.000643037)6:0.000535217,((costaricanum:0.003388,undulatum:0.00263945)23:0.000820591,(reticulatum:0.00313208,(jamesonii:0.00205107,(hallii:0.00221404,pichinchense:0.00287909)44:0.00130485)12:0.000796502)0:0.000381312)3:0.000631414)2:0.000656961)5:0.000597267)26:0.000918474)65:0.00170285)38:0.00143497)20:0.000221765)14:0.000834036)1:0.000395839)0:0.000135756)1:0.000574554)0:0.000155026)1:0.00012478)15:0.00102525)5:0.000489402)84:0.00155706);"
120,13033,14000000,16000000,8806,220,41,0.33,"(acutifolium:0.00416782,microphyllum:0.00345529,(stenocalyx:0.00438733,(dentatum:0.0139945,((new_sp_1:0.0040741,(new_sp_2:0.00737375,membranaceum:0.00401442)19:0.000878371)14:0.00096209,(((jucundum:0.0054759,(fuscum:0.00706417,(blandum:0.00422738,lautum:0.00411006)69:0.000766969)29:0.00102865)23:0.00118127,((disjunctum:0.00415639,(villosum:0.00422053,stellato-tomentosum:0.00272036)50:0.00139528)4:0.000370421,(obtusatum:0.00541969,(sulcatum:0.00832751,((ciliatum:0.00414305,(loeseneri:0.00658755,hirsutum:0.00591061)21:0.00242132)6:0.000831264,(microcarpum:0.00542507,(caudatum:0.00453317,(discolor:0.0035639,tiliaefolium:0.00536901)23:1e-06)16:0.00126876)22:0.000672739)8:0.00109085)4:0.00026567)8:0.00106403)3:0.00047135)2:0.00112556,(alpinum:0.00818357,(hartwegii:0.00466898,((costaricanum:0.00401171,(jamesonii:0.00453502,tinoides_2:0.00358878)35:0.00108667)13:0.000908053,((pichinchense:0.00439689,hallii:0.00561764)14:0.00148762,((lasiophyllum:0.00426257,triphyllum_new:0.00412524)22:0.00134152,(seemenii:0.00498488,(triphyllum:0.00418267,(reticulatum:0.0042057,(ayavacense:0.00213862,((toronis:0.00225785,dumatorum:0.00270012)57:0.00108639,(subsessile:0.00367637,(tinoides_1:0.00426843,undulatum:0.00620204)16:0.001272)23:0.00170788)6:0.000785867)5:0.000574786)4:0.000517695)0:0.000335562)2:0.000849575)1:0.000374301)8:0.000793687)94:0.00307867)56:0.00109871)15:0.00100363)1:0.00147336)6:0.00116382)11:0.000705246)61:0.00114074);"
121,13033,16000000,18000000,11772,227,41,0.32,"(jucundum:0.00317843,lautum:0.00446206,((stellato-tomentosum:0.00424741,disjunctum:0.00424659)14:0.000401837,((dentatum:0.0143234,((acutifolium:0.00485315,sulcatum:0.00372946)4:0.000441281,((microcarpum:0.00639811,tiliaefolium:0.00407632)84:0.00128464,((hirsutum:0.00256236,stenocalyx:0.00277804)83:0.00324441,(loeseneri:0.00367731,(caudatum:0.00579431,ciliatum:0.00416377)28:0.000470846)24:0.00057495)38:0.00115181)47:0.000694444)25:0.000631128)18:0.000512323,((obtusatum:0.00403415,(discolor:0.00111541,(alpinum:0.00261607,villosum:0.00386524)75:0.00204769)15:1e-06)33:0.000517561,(((blandum:0.00341426,microphyllum:0.00385476)48:0.000618106,((membranaceum:0.00387004,fuscum:0.00440973)53:0.00103342,(new_sp_1:0.0051557,new_sp_2:0.00405357)52:0.00091102)72:0.000847742)28:0.0005806,(hartwegii:0.00580008,(costaricanum:0.00260047,((triphyllum:0.00324142,((toronis:0.00355619,undulatum:0.00315191)11:0.000449744,((lasiophyllum:0.00254877,seemenii:0.00314291)31:0.000721542,(tinoides_2:0.0022982,dumatorum:0.00241117)31:0.00055902)9:0.000617902)2:0.000514733)11:0.000647825,(reticulatum:0.00253263,(tinoides_1:0.00183445,(jamesonii:0.00268675,(subsessile:0.00223402,(ayavacense:0.00202471,(triphyllum_new:0.00261451,(hallii:0.00242834,pichinchense:0.0022727)21:0.000859362)4:0.000141147)18:0.00080983)7:0.000710811)2:0.000386643)6:0.000702844)7:0.000260629)98:0.0025401)95:0.00170846)55:0.000868187)2:0.000140875)12:0.00078849)7:0.000247638)30:0.000553394);"
122,15325,0,2000000,12606,246,41,0.33,"(microphyllum:0.00459148,(acutifolium:0.00296112,(membranaceum:0.00335739,(new_sp_2:0.00305595,new_sp_1:0.00383117)60:0.000537479)74:0.000907659)44:0.000535763,(fuscum:0.00599295,(((loeseneri:0.0053246,dentatum:0.0132716)8:0.000402098,((sulcatum:0.00687403,stenocalyx:0.00371707)15:1e-06,(tiliaefolium:0.00456675,((caudatum:0.00513685,microcarpum:0.00358343)41:0.00128959,(hirsutum:0.00418767,ciliatum:0.00434763)72:0.00158355)53:0.000700931)84:0.00157632)23:0.000485095)27:0.00112362,(blandum:0.00358721,((jucundum:0.00361884,((disjunctum:0.00620289,obtusatum:0.00452783)13:0.000404415,(lautum:0.00334916,((discolor:0.00340603,villosum:0.00118202)39:0.00135053,(alpinum:0.0017408,stellato-tomentosum:0.00203802)71:0.00179133)24:0.00148032)6:0.000660023)4:0.000359636)8:0.000766609,(hartwegii:0.00357989,(((toronis:0.00222102,lasiophyllum:0.00313403)18:0.000836266,(tinoides_1:0.00400894,(costaricanum:0.00463509,undulatum:0.00258008)32:0.000605278)8:0.000617143)0:0.000155007,(hallii:0.0025293,(jamesonii:0.00265233,(subsessile:0.00310253,((tinoides_2:0.00232589,reticulatum:0.00215095)51:0.00113996,((ayavacense:0.00308384,triphyllum_new:0.00309955)62:0.00095982,((dumatorum:0.00172835,triphyllum:0.00338348)33:0.000552369,(seemenii:0.00173824,pichinchense:0.00219798)64:0.00131966)7:0.000470736)12:0.000538429)15:0.000498958)4:0.000320882)15:0.00069858)3:0.000440423)96:0.00170979)91:0.00156087)10:0.000900796)7:0.000271995)21:0.000545379)31:0.000494919);"
123,15325,2000000,4000000,16661,459,41,0.32,"(new_sp_2:0.00472064,microphyllum:0.00622024,(((acutifolium:0.00523146,(fuscum:0.00677445,(membranaceum:0.00453499,new_sp_1:0.00455329)59:0.00100135)48:0.00125364)25:0.0010981,((dentatum:0.0175847,villosum:0.0064383)7:0.00068549,(loeseneri:0.00810703,(sulcatum:0.00655914,((caudatum:0.00514519,ciliatum:0.00495801)97:0.00272807,(microcarpum:0.00677874,(hirsutum:0.00621626,(stenocalyx:0.00215188,tiliaefolium:0.00723614)39:0.000664587)61:0.00180475)61:0.00143128)64:0.00184524)21:0.000838558)51:0.00101273)18:0.00109833)11:0.000924907,((disjunctum:0.00528447,(obtusatum:0.00613281,(lautum:0.00680397,(blandum:0.00421454,(jucundum:0.00305827,discolor:0.00733992)40:0.00247038)5:0.000618086)19:0.00127141)4:0.000614106)0:0.000433555,(alpinum:0.0104229,((stellato-tomentosum:0.00792227,hartwegii:0.00636198)20:0.00119805,(costaricanum:0.00505899,(lasiophyllum:0.00415016,((subsessile:0.00432241,tinoides_1:0.00444079)43:0.00129501,((pichinchense:0.0035126,triphyllum_new:0.00344933)8:0.00102516,(jamesonii:0.00370743,(undulatum:0.00424634,(seemenii:0.00334952,((dumatorum:0.00236837,hallii:0.00330852)42:0.000853717,((ayavacense:0.00292234,reticulatum:0.00310727)44:0.00118841,(tinoides_2:0.00401121,(triphyllum:0.0043248,toronis:0.00295111)21:0.00111111)16:0.000754401)2:0.00063763)4:0.000531867)16:0.00126371)2:0.000605792)4:0.000317593)18:0.000885758)35:0.00116806)92:0.00202358)73:0.00350312)22:0.000566678)3:0.00094817)13:0.0013038)11:0.000661284);"
124,15325,4000000,6000000,15829,430,41,0.42,"(acutifolium:0.00659229,new_sp_2:0.00600683,((new_sp_1:0.00568639,sulcatum:0.00673278)35:0.000785247,(((disjunctum:0.0059203,(membranaceum:0.00504523,microphyllum:0.00619022)27:0.000611018)21:0.00117815,(dentatum:0.02135,((hirsutum:0.00780792,(stenocalyx:0.0034575,loeseneri:0.00533987)32:0.00196378)4:0.00114076,(tiliaefolium:0.00758053,(microcarpum:0.00546884,(ciliatum:0.00724019,caudatum:0.00583371)42:0.00158242)30:0.0014396)11:0.000325168)47:0.0017517)23:0.00106113)8:0.000889981,(((discolor:0.00501982,(jucundum:0.00633571,fuscum:0.00759135)42:0.000246996)42:0.000723565,(stellato-tomentosum:0.00546819,(villosum:0.00898151,lautum:0.00631096)71:0.00209419)38:0.00100425)17:0.000894455,(obtusatum:0.00653409,((alpinum:0.00700344,hartwegii:0.00597633)29:0.000874925,(blandum:0.00475495,(costaricanum:0.00329911,((undulatum:0.00484477,tinoides_1:0.0041312)55:0.00122019,((toronis:0.00478824,dumatorum:0.00209454)15:0.00102449,((triphyllum:0.00496366,seemenii:0.00532584)31:0.0010001,((tinoides_2:0.00546182,triphyllum_new:0.00459566)63:0.00150862,(subsessile:0.00338543,(jamesonii:0.00458965,((pichinchense:0.0043348,hallii:0.00269477)58:0.00120125,(reticulatum:0.00346736,(lasiophyllum:0.00516985,ayavacense:0.00488503)11:0.000783441)9:0.000462862)12:0.000896539)3:0.000495141)11:0.000832665)5:0.000456106)9:0.000858018)21:0.000828495)52:0.00156545)85:0.00239929)9:0.000644524)10:0.00094123)3:0.000832268)5:0.00107709)41:0.00169721)46:0.00136543);"
125,15325,6000000,8000000,15769,369,41,0.35,"(new_sp_1:0.00267384,microphyllum:0.00430509,(acutifolium:0.00397424,((membranaceum:0.00360497,new_sp_2:0.00444885)70:0.00097948,(sulcatum:0.00373476,((loeseneri:0.00347433,(dentatum:0.012202,(stenocalyx:0.0029102,((ciliatum:0.00367592,tiliaefolium:0.00524242)33:0.00100179,(hirsutum:0.00530553,(caudatum:0.00347166,microcarpum:0.00404755)54:0.00134144)29:0.000847644)76:0.001493)74:0.0010914)78:0.00115736)98:0.00316205,((hartwegii:0.00375759,((lautum:0.00292701,(jucundum:0.00327645,(disjunctum:0.00406123,obtusatum:0.00480458)39:0.000498847)28:0.000482461)20:0.000403422,((fuscum:0.00408414,blandum:0.00278369)29:0.00063715,(stellato-tomentosum:0.00323502,(villosum:0.00264202,(discolor:1e-06,alpinum:0.00132019)50:0.00168151)44:0.000871906)21:0.000876639)15:0.000317382)7:0.000673074)11:0.000596826,(costaricanum:0.00225045,((jamesonii:0.00245156,triphyllum_new:0.0016339)43:0.000663359,(reticulatum:0.00126256,(tinoides_1:0.00178734,((dumatorum:0.0023545,(toronis:0.00233653,seemenii:0.00123829)43:0.000462883)18:0.0001564,((undulatum:0.00194746,subsessile:0.00286393)26:0.000607376,(ayavacense:0.00275095,((triphyllum:0.00228797,lasiophyllum:0.00198007)5:0.000183567,(tinoides_2:0.00243789,(pichinchense:0.00211044,hallii:0.00106391)45:0.000446313)2:0.000312202)0:0.000237092)0:0.000220755)0:0.000589502)3:0.00042427)3:0.000454258)4:0.000263938)5:0.000291724)97:0.00377432)89:0.00160398)92:0.00202769)49:0.000948134)34:0.000618336)28:0.000933425);"
126,15325,8000000,10000000,13167,408,41,0.38,"(new_sp_1:0.00533302,discolor:0.00492446,(acutifolium:0.00560983,((membranaceum:0.0043984,new_sp_2:0.00383796)63:0.000647738,(hartwegii:0.00656115,(((lautum:0.00733517,jucundum:0.00621761)79:0.0026868,((blandum:0.00602777,fuscum:0.00548926)17:0.000840536,(microphyllum:0.00762402,(dentatum:0.0232755,((sulcatum:0.00553006,(loeseneri:0.00685435,stenocalyx:0.0111586)18:0.00181057)19:0.00109147,(caudatum:0.00947763,(microcarpum:0.00916405,(tiliaefolium:0.00776168,(ciliatum:0.0101097,hirsutum:0.00751667)72:0.00248789)62:0.00172085)49:0.00143877)58:0.00122002)91:0.00251546)87:0.00172728)58:0.00138133)10:0.000526237)1:0.00119353,((disjunctum:0.00637029,stellato-tomentosum:0.00638062)34:0.00133616,(obtusatum:0.00693793,((villosum:0.00429756,alpinum:0.00247454)51:0.00292003,((triphyllum:0.00328589,(hallii:0.00293104,(tinoides_2:0.00177669,(subsessile:0.00291896,(undulatum:0.00340972,(tinoides_1:0.00335543,lasiophyllum:0.00354471)49:0.000855723)31:0.000779311)15:0.00049444)11:0.000417006)2:0.000383073)7:0.000893169,(pichinchense:0.00202805,(jamesonii:0.00288116,((dumatorum:0.00409142,(toronis:0.00326526,reticulatum:0.00266773)39:0.00101118)6:0.000403025,(costaricanum:0.00267579,(triphyllum_new:0.00330171,(seemenii:0.00332414,ayavacense:0.00230388)28:0.000734492)25:0.000702951)8:0.000422886)17:0.000665616)9:0.000579081)10:0.000915646)46:0.00288425)26:0.000941514)11:0.00124495)11:0.000842524)7:0.00058718)9:0.00083163)20:0.00158326)44:0.00217045);"
127,16723,0,2000000,5082,109,41,0.4,"(hartwegii:0.0059777,((acutifolium:0.00507903,new_sp_1:0.0043982)24:0.00150574,((stenocalyx:0.00324049,dentatum:0.00765685)66:0.00651199,(hirsutum:0.00362084,((tiliaefolium:0.00542214,caudatum:0.00565159)35:0.000654714,(loeseneri:0.00153539,(ciliatum:0.00365736,microcarpum:0.00419506)28:3.72939e-05)10:0.000782131)17:0.00068541)69:0.00172152)31:0.000906233)0:0.000301413,((microphyllum:0.00502668,(new_sp_2:0.00755468,(membranaceum:0.00336688,(blandum:0.00194403,(discolor:0.00300743,lautum:0.00283352)46:0.00317824)29:0.00127983)9:0.000871572)6:0.000737621)4:0.000380858,(fuscum:0.00447037,(disjunctum:0.00321911,((jucundum:0.0042087,(sulcatum:0.0073571,(stellato-tomentosum:0.00238181,(alpinum:1e-06,villosum:1e-06)91:0.00836328)31:0.00101377)14:0.00120672)1:1e-06,(toronis:0.00386727,((seemenii:0.00578019,(costaricanum:0.00428626,reticulatum:0.00343571)7:0.000281629)10:0.000661006,(tinoides_2:0.0030991,(tinoides_1:0.00480818,(hallii:0.00177503,(triphyllum_new:0.00388325,(jamesonii:0.00209354,(undulatum:0.00358744,((subsessile:0.00257623,pichinchense:0.00198288)16:0.000793997,(triphyllum:0.00257551,((ayavacense:0.00400887,dumatorum:0.00245152)0:0.000673098,(obtusatum:0.00914156,lasiophyllum:0.0014185)48:0.00159967)14:0.000588772)3:0.000535631)6:0.000790519)3:0.000479791)0:0.000715044)10:0.00134052)0:0.000250543)5:0.000265294)2:1e-06)31:0.000764537)65:0.00144484)7:0.000607479)3:0.000652651)1:1e-06)0:0.000273612);"
128,16723,2000000,4000000,8308,256,41,0.33,"(acutifolium:0.00244292,microphyllum:0.00676265,(discolor:0.00800525,((new_sp_2:0.00469624,(membranaceum:0.00685912,new_sp_1:0.0029183)81:0.00190254)41:0.00129391,(fuscum:0.00729273,((hartwegii:0.00775806,((hallii:0.0031899,(pichinchense:0.00290188,triphyllum:0.0043991)45:0.00100728)19:0.000667283,((triphyllum_new:0.00324456,(dumatorum:0.00456273,(undulatum:0.00313394,(tinoides_2:0.00292189,jamesonii:0.00316707)25:0.000769014)10:0.000682829)4:0.000336407)2:0.000311394,((subsessile:0.00495565,tinoides_1:0.00437675)30:0.000595745,((seemenii:0.0035974,(ayavacense:0.00449383,lasiophyllum:0.00191911)62:0.00123379)18:0.000695943,(toronis:0.00254147,(costaricanum:0.00443871,reticulatum:0.00280885)51:0.00145221)3:0.000288227)11:0.000356247)11:0.000551874)15:0.000550864)90:0.0018017)53:0.00158102,(obtusatum:0.00462011,((sulcatum:0.00532775,(jucundum:0.00429543,(blandum:0.00476388,lautum:0.00385124)73:0.00197599)65:0.00228072)13:0.000680095,((stellato-tomentosum:0.00693401,(disjunctum:0.00463148,(villosum:0.00495074,alpinum:0.00140484)87:0.00127825)13:0.00060337)32:0.00193963,(dentatum:0.0151794,(loeseneri:0.00480919,((hirsutum:0.00444513,stenocalyx:0.00192768)74:0.0016944,(tiliaefolium:0.00864445,(caudatum:0.00463629,(microcarpum:0.00474956,ciliatum:0.00663501)52:0.00182136)31:0.00122822)24:0.00100476)69:0.00139489)94:0.0022749)38:0.00107626)12:0.00188477)11:0.000344282)17:0.00157927)43:0.00129923)10:0.000237167)48:0.00375529)95:0.00476125);"
129,16723,4000000,6000000,10970,292,41,0.37,"(acutifolium:0.00603304,microphyllum:0.00475334,(new_sp_2:0.00575669,(dentatum:0.0130603,((loeseneri:0.00673547,(tiliaefolium:0.00466175,(caudatum:0.00453461,((microcarpum:0.00645171,ciliatum:0.00476414)16:0.000807362,(stenocalyx:0.00444066,hirsutum:0.00629714)30:0.000994761)20:0.000645418)45:0.0014037)35:0.000123014)90:0.00139774,(sulcatum:0.00733337,((new_sp_1:0.00627463,(fuscum:0.00582238,membranaceum:0.00540073)62:0.00108147)77:0.00171339,(jucundum:0.00584659,((lautum:0.00481458,disjunctum:0.00704043)17:0.000286763,((discolor:0.00428888,(blandum:0.00502148,(alpinum:0.00240875,villosum:0.00144173)58:0.00145912)20:0.000361493)9:0.000502778,(obtusatum:0.00927414,((stellato-tomentosum:0.0063657,costaricanum:0.00210223)37:0.0011972,(hartwegii:0.00809886,(lasiophyllum:0.00431522,(triphyllum:0.00389879,((dumatorum:0.00519715,(ayavacense:0.00427846,(reticulatum:0.00456216,triphyllum_new:0.00241991)42:0.000965122)8:0.000202001)5:1e-06,((jamesonii:0.00213025,(subsessile:0.00489044,undulatum:0.00327097)75:0.00151129)8:0.000351125,((hallii:0.00200854,tinoides_2:0.00311897)15:0.000421588,(pichinchense:0.00251862,(toronis:0.00276883,(seemenii:0.00490755,tinoides_1:0.00425939)42:0.000778642)29:0.000595395)14:0.000585425)16:0.000528628)12:0.000879153)8:0.000792044)30:0.00130644)41:0.000856783)4:0.000677932)13:0.000651685)28:0.000968818)13:0.000782071)15:0.000525925)42:0.00100033)27:0.000346064)46:0.000863574)32:0.00024299)53:0.000686206)90:0.00353365);"
