gbifID	species	decimalLongitude	decimalLatitude	coordinateUncertaintyInMeters	year	institutionCode	collectionCode	catalogNumber	recordNumber	recordedBy 
47861673	newname1	-79.233	-3.633	NA	1988	AAU	Herbarium	NA	NA	L.  Ellemann
47861688	newname1	-79.15	-3.916	NA	1988	AAU	Herbarium	NA	NA	L.  Ellemann
47861699	newname1	-79.233	-3.4	NA	1989	AAU	Herbarium	NA	NA	L.  Ellemann
1259052410	newname1	-79.23333	-3.63333	NA	1988	MO	MO	1802469	NA	L. Ellemann
1259052463	newname1	-79.15	-3.91666	NA	1988	MO	MO	1802470	NA	L. Ellemann
1259955339	newname1	-79.23333	-3.4	NA	1989	MO	MO	2622135	NA	L. Ellemann
1930847455	newname1	-79.08	-2.92	NA	1989	NY	NY	2852534	6405	L. J. Dorr
47861520	newname1	-78.366	-1.383	NA	1968	AAU	Herbarium	NA	NA	L.B.  Holm-Nielsen
47861623	newname1	-79.183	-3.583	NA	1973	AAU	Herbarium	NA	NA	L.B.  Holm-Nielsen
47861596	newname1	-78.783	-2.683	NA	1980	AAU	Herbarium	NA	NA	L.B.  Holm-Nielsen
1259053420	newname1	-78.78333	-2.68333	NA	1980	MO	MO	1802460	NA	L.B. Holm-Nielsen|Jaime L. Jaramillo|Flavio Coello
1259053321	newname1	-78.36666	-1.38333	NA	1968	MO	MO	1802457	NA	L.B. Holm-Nielsen|S. Jeppesen
1259053497	newname1	-79.18333	-3.58333	NA	1973	MO	MO	1802463	NA	L.B. Holm-Nielsen|S. Jeppesen|B. Lojtnant|Benjamin Ollgaard
1259052561	newname1	-79.08333	-2.91666	NA	1989	MO	MO	1802474	NA	Laurence J. Dorr|Ivan A. Valdespino
1259052356	newname1	-79.33333	-2.83333	NA	1991	MO	MO	1802194	NA	Leon
1259053418	newname1	-79.36666	-3.68333	NA	1995	MO	MO	1802507	NA	LOZANO
1259053444	newname1	-79.33333	-3.53333	NA	1995	MO	MO	1802508	NA	LOZANO
1259053470	newname1	-79.41666	-3.5	NA	1995	MO	MO	1802509	NA	LOZANO
1228278674	newname1	-78.62	-6.48	NA	1993	F	Botany	NA	6394	M. O. Dillon et al.
1257748371	newname1	-77.783917	-7.029556	NA	2011	MO	MO	100400636	NA	Narel Paniagua Zambrana|Rainer W. Bussmann|Carlos Vega Ocana|F. Diaz Vega
1259053369	newname1	-79.31666	-3.58333	NA	2000	MO	MO	1802505	NA	Omar Cabrera|Wilson Quizhpe
1836724524	newname1	-79.1106	-2.9542	NA	2000	US	Botany	3641300	1978	"P. Jorgensen, C. Ulloa & E. Narvaez"
1836720091	newname1	-78.6478	-2.79347	NA	2000	US	Botany	3644846	2385	"P. Jorgensen, C. Ulloa & J. Caranqui"
47861757	newname1	-78.666	-3	NA	1986	AAU	Herbarium	NA	NA	P.M.  Jorgensen
47861768	newname1	-79.166	-2.75	NA	1987	AAU	Herbarium	NA	NA	P.M.  Jorgensen
47861774	newname1	-79.183	-3.983	NA	1988	AAU	Herbarium	NA	NA	P.M.  Jorgensen
47861775	newname1	-79.916	-4.083	NA	1988	AAU	Herbarium	NA	NA	P.M.  Jorgensen
47861797	newname1	-79.266	-3.683	NA	1988	AAU	Herbarium	NA	NA	P.M.  Jorgensen
47861813	newname1	-79.083	-3.1	NA	1990	AAU	Herbarium	NA	NA	P.M.  Jorgensen
47861815	newname1	-79.266	-3.9	NA	1990	AAU	Herbarium	NA	NA	P.M.  Jorgensen
47861816	newname1	-79.283	-3.95	NA	1990	AAU	Herbarium	NA	NA	P.M.  Jorgensen
47861875	newname1	-78.916	-3.25	NA	1990	AAU	Herbarium	NA	NA	P.M.  Jorgensen
1259052532	newname1	-79.91666	-4.08333	NA	1988	MO	MO	1802517	NA	P.M. Jorgensen
1259989727	newname1	-79.16666	-2.75	NA	1987	MO	MO	2653333	NA	P.M. Jorgensen
1259990393	newname1	-79.18333	-3.98333	NA	1988	MO	MO	2653931	NA	P.M. Jorgensen
1259992325	newname1	-79.26666	-3.68333	NA	1988	MO	MO	2655725	NA	P.M. Jorgensen
1259993547	newname1	-79.26666	-3.9	NA	1990	MO	MO	2656814	NA	P.M. Jorgensen
1260006854	newname1	-78.66666	-3	NA	1986	MO	MO	2668887	NA	P.M. Jorgensen
1259996059	newname1	-78.91666	-3.25	NA	1990	MO	MO	2659111	NA	P.M. Jorgensen|Carmen Ulloa|Benjamin Ollgaard
1258638954	newname1	-79.110556	-2.954167	NA	2000	MO	MO	1413494	NA	P.M. Jorgensen|Carmen Ulloa|Edwin Narvaez
1261255900	newname1	-79.25388	-4.00361	NA	1994	MO	MO	545092	NA	P.M. Jorgensen|Carmen Ulloa|Homero Vargas
1261256016	newname1	-79.87055	-4.03666	NA	1994	MO	MO	545191	NA	P.M. Jorgensen|Carmen Ulloa|Homero Vargas|Abendano
1261256038	newname1	-79.264444	-3.947778	NA	1994	MO	MO	545216	NA	P.M. Jorgensen|Carmen Ulloa|Homero Vargas|Abendano
1261256036	newname1	-79.24833	-3.90222	NA	1994	MO	MO	545224	NA	P.M. Jorgensen|Carmen Ulloa|Homero Vargas|Abendano
1261256053	newname1	-79.281111	-3.860833	NA	1994	MO	MO	545233	NA	P.M. Jorgensen|Carmen Ulloa|Homero Vargas|Abendano
1261837948	newname1	-79.234444	-4.094722	NA	1994	MO	MO	913736	NA	P.M. Jorgensen|Carmen Ulloa|Homero Vargas|Pablo Lozano
1261837966	newname1	-79.336944	-3.826944	NA	1994	MO	MO	913761	NA	P.M. Jorgensen|Carmen Ulloa|Homero Vargas|Pablo Lozano
1261838715	newname1	-79.25138	-3.66833	NA	1994	MO	MO	914443	NA	P.M. Jorgensen|Carmen Ulloa|Homero Vargas|Pablo Lozano
1261838993	newname1	-79.48138	-3.95222	NA	1994	MO	MO	914692	NA	P.M. Jorgensen|Carmen Ulloa|Homero Vargas|Pablo Lozano
1258742418	newname1	-78.65083	-2.78111	NA	2000	MO	MO	1516515	NA	P.M. Jorgensen|Carmen Ulloa|Jorge Caranqui
1259993268	newname1	-79.08333	-3.1	NA	1990	MO	MO	2656567	NA	P.M. Jorgensen|Carmen Ulloa|Mauricio Gavilanes
1259993587	newname1	-79.28333	-3.95	NA	1990	MO	MO	2656845	NA	P.M. Jorgensen|Carmen Ulloa|Mauricio Gavilanes
1261837413	newname1	-79.2575	-4.0125	NA	1994	MO	MO	913263	NA	P.M. Jorgensen|Carmen Ulloa|Susana Leon|Homero Vargas
2273126917	newname1	-79.5132	-4.97344	NA	2019	Yale Peabody Museum	YU	NA	4007	"Patrick Sweeney, Michael Donoghue, Erika Edwards, Malu Ore"
2273126911	newname1	-79.34192	-5.31957	NA	2019	Yale Peabody Museum	YU	NA	4011	"Patrick Sweeney, Michael Donoghue, Erika Edwards, Malu Ore"
2273126923	newname1	-79.3329	-5.336	NA	2019	Yale Peabody Museum	YU	NA	4017	"Patrick Sweeney, Michael Donoghue, Erika Edwards, Malu Ore"
2273126925	newname1	-79.39167	-5.33278	NA	2019	Yale Peabody Museum	YU	NA	4018	"Patrick Sweeney, Michael Donoghue, Erika Edwards, Malu Ore"
1039002397	newname1	-79.28822	-3.9996	NA	2009	Yale Peabody Museum	YU	NA	1673	Patrick W. Sweeney
1038983196	newname1	-79.28708	-4.00008	NA	2009	Yale Peabody Museum	YU	NA	1675	Patrick W. Sweeney
1038981796	newname1	-79.28477	-4.00105	NA	2009	Yale Peabody Museum	YU	NA	1679	Patrick W. Sweeney
1038985170	newname1	-79.26857	-3.99517	NA	2009	Yale Peabody Museum	YU	NA	1680	Patrick W. Sweeney
1038925583	newname1	-79.26685	-3.99502	NA	2009	Yale Peabody Museum	YU	NA	1682	Patrick W. Sweeney
1038989201	newname1	-79.26112	-3.9965	NA	2009	Yale Peabody Museum	YU	NA	1683	Patrick W. Sweeney
1038991830	newname1	-79.2598	-3.99992	NA	2009	Yale Peabody Museum	YU	NA	1685	Patrick W. Sweeney
1038942109	newname1	-79.25863	-4.00323	NA	2009	Yale Peabody Museum	YU	NA	1686	Patrick W. Sweeney
1038951577	newname1	-79.25797	-4.00567	NA	2009	Yale Peabody Museum	YU	NA	1687	Patrick W. Sweeney
NA	newname1	-79.25788	-4.0071	NA	NA	Yale Peabody Museum	YU	50	1688	Patrick W. Sweeney
1039018091	newname1	-79.2572	-4.00292	NA	2009	Yale Peabody Museum	YU	NA	1692	Patrick W. Sweeney
1038991899	newname1	-79.25698	-4.00172	NA	2009	Yale Peabody Museum	YU	NA	1695	Patrick W. Sweeney
1038984622	newname1	-79.2554	-4.00208	NA	2009	Yale Peabody Museum	YU	NA	1696	Patrick W. Sweeney
1038969613	newname1	-79.16255	-3.99018	NA	2009	Yale Peabody Museum	YU	NA	1698	Patrick W. Sweeney
1039007989	newname1	-79.15945	-4.3935	NA	2009	Yale Peabody Museum	YU	NA	1714	Patrick W. Sweeney
1039017575	newname1	-79.15717	-4.41045	NA	2009	Yale Peabody Museum	YU	NA	1718	Patrick W. Sweeney
NA	newname1	-79.15733	-4.41085	NA	NA	Yale Peabody Museum	YU.100255	4	1719	Patrick W. Sweeney
1038976940	newname1	-79.1579	-4.41147	NA	2009	Yale Peabody Museum	YU	NA	1722	Patrick W. Sweeney
1039013052	newname1	-79.98132	-4.09988	NA	2009	Yale Peabody Museum	YU	NA	1744	Patrick W. Sweeney
1038997335	newname1	-79.95067	-4.0972	NA	2009	Yale Peabody Museum	YU	NA	1747	Patrick W. Sweeney
1039023341	newname1	-79.95525	-4.09216	NA	2009	Yale Peabody Museum	YU	NA	1754	Patrick W. Sweeney
1038961106	newname1	-79.94771	-4.09488	NA	2009	Yale Peabody Museum	YU	NA	1756	Patrick W. Sweeney
1038998859	newname1	-79.94802	-4.09442	NA	2009	Yale Peabody Museum	YU	NA	1758	Patrick W. Sweeney
1039023943	newname1	-79.95113	-4.09124	NA	2009	Yale Peabody Museum	YU	NA	1761	Patrick W. Sweeney
1038934551	newname1	-79.94384	-4.09199	NA	2009	Yale Peabody Museum	YU	NA	1763	Patrick W. Sweeney
1038937887	newname1	-79.93255	-4.08094	NA	2009	Yale Peabody Museum	YU	NA	1764	Patrick W. Sweeney
1038957501	newname1	-79.91955	-4.06526	NA	2009	Yale Peabody Museum	YU	NA	1766	Patrick W. Sweeney
1039019133	newname1	-79.90343	-4.06226	NA	2009	Yale Peabody Museum	YU	NA	1767	Patrick W. Sweeney
1039017497	newname1	-79.8745	-4.05111	NA	2009	Yale Peabody Museum	YU	NA	1769	Patrick W. Sweeney
NA	newname1	-79.68029	-3.55735	NA	NA	Yale Peabody Museum	YU.100347	96	1772	Patrick W. Sweeney
NA	newname1	-79.6756	-3.55654	NA	NA	Yale Peabody Museum	YU.100350	99	1775	Patrick W. Sweeney
NA	newname1	-79.68514	-3.54667	NA	NA	Yale Peabody Museum	YU.100354	103	1776	Patrick W. Sweeney
NA	newname1	-79.68494	-3.54795	NA	NA	Yale Peabody Museum	YU.100352	101	1777	Patrick W. Sweeney
NA	newname1	-79.69342	-3.53529	NA	NA	Yale Peabody Museum	YU.100355	104	1779	Patrick W. Sweeney
NA	newname1	-79.6925	-3.52599	NA	NA	Yale Peabody Museum	YU.100356	105	1780	Patrick W. Sweeney
NA	newname1	-79.70699	-3.52112	NA	NA	Yale Peabody Museum	YU.100357	106	1781	Patrick W. Sweeney
NA	newname1	-79.68502	-3.54838	NA	NA	Yale Peabody Museum	YU.100351	100	1782	Patrick W. Sweeney
1038969949	newname1	-79.18901	-3.58931	NA	2009	Yale Peabody Museum	YU	NA	1784	Patrick W. Sweeney
1039014267	newname1	-79.1863	-3.57352	NA	2009	Yale Peabody Museum	YU	NA	1787	Patrick W. Sweeney
1038981006	newname1	-78.90285	-1.87369	NA	2009	Yale Peabody Museum	YU	NA	1795	Patrick W. Sweeney
1038994324	newname1	-78.92346	-1.93525	NA	2009	Yale Peabody Museum	YU	NA	1796	Patrick W. Sweeney
1259351735	newname1	-78.1	-6.85	NA	1964	MO	MO	2074709	NA	Paul C. Hutchison|J. Kenneth Wright
1258007408	newname1	-77.89725	-6.918639	NA	2013	MO	MO	100666455	NA	Rainer W. Bussmann|Narel Paniagua Zambrana|Carlos Vega Ocana|Carolina Tellez|Isabel Dias Vega
1259052982	newname1	-78.85	-2.7	NA	1954	MO	MO	1802534	NA	RAUH
1259053038	newname1	-79.25	-2.91666	NA	1990	MO	MO	1802536	NA	Renato Valencia|J.C. Carlos
1258660577	newname1	-77.66666	-6.33333	NA	1998	MO	MO	1433302	NA	Rodolfo Vasquez|et al.
1259140403	newname1	-78.705556	-2.957222	NA	2003	MO	MO	1882525	NA	Thomas B. Croat|Mark Menke
1259053159	newname1	-79.06666	-3.11666	NA	1988	MO	MO	1802540	NA	Ulf Molau
2517709930	newname1	-79.516667	-3.783333	NA	2001	NA	Botany	NA	NA	Vargas H
2517725065	newname1	-79.166667	-3.983333	NA	2001	NA	Botany	NA	NA	Vargas H
1259053302	newname1	-79.05	-2.916667	NA	NA	MO	MO	1802546	NA	W. Jameson
1259053330	newname1	-78.63333	-2.8	NA	1944	MO	MO	1802547	NA	Wendell H. Camp
1259053357	newname1	-78.75	-2.65	NA	1945	MO	MO	1802548	NA	Wendell H. Camp
1259053379	newname1	-78.9325	-2.86805	NA	1945	MO	MO	1802549	NA	Wendell H. Camp
1259053404	newname1	-78.9833	-2.9	NA	1945	MO	MO	1802550	NA	Wendell H. Camp
1259053454	newname1	-79.03333	-2.95	NA	1945	MO	MO	1802552	NA	Wendell H. Camp
1259053480	newname1	-78.63333	-2.76666	NA	2003	MO	MO	1802553	NA	Wendell H. Camp
1259053525	newname1	-78.63333	-2.78333	NA	1945	MO	MO	1802555	NA	Wendell H. Camp
1260778290	newname2	-63.866667	-19.516667	NA	2003	MO	MO	3368286	Carretero 973	A. Carretero|Julia Gutierrez R.|H. Huaylla|R. Leon|E. Portal
1260775838	newname2	-64.33222	-19.56666	NA	2004	MO	MO	3366015	Carretero 1147	A. Carretero|Reinaldo Lozano|J. Hurtado
417089448	newname2	-64.75	-22.5	NA	NA	SI	HERB	5245	NA	"Ahumada, O."
417089480	newname2	-64.9	-23.67	NA	NA	SI	HERB	6562	NA	"Ahumada, O."
417089465	newname2	-64.72	-22.35	NA	NA	JUA	HERB	209367	NA	"Ahumada, O."
1260921945	newname2	-63.470833	-17.904444	NA	2007	MO	MO	3498341	Molina 336	Aquilino Molina
1260778517	newname2	-64.53138	-20.75583	NA	2004	MO	MO	3368426	Lliully 93	Ariel Lliully|E. Portal|A. Tarifa
1261892927	newname2	-64.37444	-20.83027	NA	1995	MO	MO	966249	Holst 4603	Bruce K. Holst|Luzmila Arroyo P.|Martha Serrano
1258831880	newname2	-64.03333	-18.6	NA	1997	MO	MO	1598535	Jordan 19	C.G. Jordan|Y. Kempff
417089543	newname2	-64.9	-23.68	NA	NA	SI	HERB	231710	NA	"Cabrera, A. L."
814377900	newname2	-64.93	-22.33	NA	NA	SI	HERB	433684	NA	"Cuezzo, A. R."
1257522762	newname2	-63.683611	-18.239167	NA	2007	MO	MO	100165804	Villarroel Segarra 1572	D. Villarroel
1257522756	newname2	-63.706389	-18.196389	NA	2005	MO	MO	100165785	Villarroel Segarra 103	D. Villarroel|Aquilino Molina|G.A. Parada
1257881141	newname2	-64.682778	-18.281944	NA	2006	MO	MO	100535462	Villarroel Segarra 325	D. Villarroel|Maribel Vargas C.|F. Seidel
1261014317	newname2	-64.676389	-18.331944	NA	2006	MO	MO	3582178	Villarroel Segarra 451	D. Villarroel|Michael H. Nee|M. Condon
417089462	newname2	-65.22	-24.08	NA	NA	LP	HERB	316305	NA	"de la Sota, E. R."
1257865005	newname2	-64.2825	-21.405556	NA	2008	MO	MO	100519218	Cervantes 322	E. Cervantes|E. Portal|Jeaneth Villalobos
1257870782	newname2	-64.229444	-19.131389	NA	2008	MO	MO	100525009	Portal 875	E. Portal|D. Villalobos|L. Villalobos
417089464	newname2	-64.42	-24.03	NA	NA	LP	HERB	316304	NA	"Fabris, H. A."
1257861573	newname2	-63.743055	-18.494722	NA	2012	MO	MO	100515185	Parada-Gutierrez 4801	G.A. Parada|M. Betancur|M.T. Martinez|H. Fernandez
1257751224	newname2	-63.775278	-18.578889	NA	2011	MO	MO	100403488	Parada-Gutierrez 3547	G.A. Parada|Y. Inturias|Jehizon Teran|D. Soux
1257718724	newname2	-63.881944	-18.807778	NA	2011	MO	MO	100370212	Parada-Gutierrez 3192	G.A. Parada|Y. Inturias|M. Betancur
1257718949	newname2	-64.011111	-18.558333	NA	2011	MO	MO	100370410	Parada-Gutierrez 3361	G.A. Parada|Y. Inturias|M. Betancur
1257913974	newname2	-64.095	-18.819722	NA	2013	MO	MO	100569226	Parada-Gutierrez 5278	G.A. Parada|Y. Inturias|M.T. Martinez|H. Fernandez
1257698195	newname2	-63.859722	-18.838333	NA	2011	MO	MO	100349143	Parada-Gutierrez 2984	G.A. Parada|Y. Inturias|S. Carreno|V.D.  Rojas
2514998143	newname2	-64.5	-20.733333	NA	2004	NA	Botany	L.3733273	"Gutierrez, J; et al.  444 "	Gutierrez J; et al.
1261255769	newname2	-64.0975	-18.53166	NA	1989	MO	MO	544965	Vargas Caballero 331	Israel G. Vargas C.
1257522780	newname2	-63.660278	-18.259722	NA	2005	MO	MO	100165811	Vargas Caballero 7208	Israel G. Vargas C.
1258831938	newname2	-63.93333	-18.65	NA	1994	MO	MO	1598580	Vargas Caballero 3707	Israel G. Vargas C.|V. Vargas
1257867249	newname2	-64.078611	-18.872778	NA	2008	MO	MO	100521463	Penaranda 700	J. Alberto  Penaranda|et al.
1257884351	newname2	-64.079444	-18.860556	NA	2008	MO	MO	100538698	Penaranda 756	J. Alberto  Penaranda|et al.
1228631394	newname2	-64	-21.5	NA	1983	F	Botany	NA	10120	J. C. Solomon
1258997999	newname2	-64.0075	-20.363611	NA	1999	MO	MO	1752295	Caballero 158	J. Caballero|et al.
1261256172	newname2	-64.53333	-22.2	NA	1983	MO	MO	545340	Solomon 10120	James C. Solomon
1261256033	newname2	-64.26666	-21.41666	NA	1983	MO	MO	545211	Solomon 10377	James C. Solomon
1261256238	newname2	-64.43333	-22.16666	NA	1983	MO	MO	545401	Solomon 11164	James C. Solomon
1260882396	newname2	-64.295833	-20.196389	NA	2007	MO	MO	3462438	Villalobos 899	Jeaneth Villalobos|M. Jimenez
1257686239	newname2	-63.816667	-18.166667	NA	1920	MO	MO	100336920	Steinbach G. 3750	Jose Steinbach
1260823243	newname2	-64.30333	-18.96833	NA	2004	MO	MO	3408972	Gutierrez Romero 608	Julia Gutierrez R.
1260775832	newname2	-64.5	-20.73333	NA	2004	MO	MO	3366058	Gutierrez Romero 444	Julia Gutierrez R.|H. Huaylla|Ariel Lliully|R. Leon|I. Guachalla|E. Portal
814377899	newname2	-65.8	-23.92	NA	NA	SI	HERB	433675	NA	"Legname, P. R."
1257554020	newname2	-63.916389	-18.676944	NA	2008	MO	MO	100200889	Arroyo Padilla 3974	Luzmila Arroyo P.
1259017146	newname2	-64.01666	-18.66666	NA	2002	MO	MO	1769717	Arroyo Padilla 1878	Luzmila Arroyo P.|et al.
1257745846	newname2	-64.073889	-18.87	NA	2011	MO	MO	100398029	Arroyo Padilla 5594	Luzmila Arroyo P.|G.A. Parada|Y. Inturias|Jehizon Teran|D. Soux|R. Garcia|C. Roth
1257748141	newname2	-64.107778	-18.561944	NA	2011	MO	MO	100400404	Arroyo Padilla 5727	Luzmila Arroyo P.|G.A. Parada|Y. Inturias|Jehizon Teran|D. Soux|R. Garcia|C. Roth
1257675337	newname2	-63.901111	-18.746111	NA	2008	MO	MO	100325808	Arroyo Padilla 3871	Luzmila Arroyo P.|Luis Huaylla|A. Villalba|J.P. Heredia|Eneida Zurita|E. Torrez
1260738116	newname2	-63.674722	-18.273333	NA	2006	MO	MO	3331982	Arroyo Padilla 3366	Luzmila Arroyo P.|Maribel Vargas C.|Ivan Linneo|C. Roth
1257663030	newname2	-63.824167	-18.401944	NA	2009	MO	MO	100313417	Arroyo Padilla 4503	Luzmila Arroyo P.|Mary Mendizabal
1257664490	newname2	-63.826944	-18.399444	NA	2009	MO	MO	100314876	Arroyo Padilla 4586	Luzmila Arroyo P.|Mary Mendizabal
1257652529	newname2	-63.900556	-18.761389	NA	2009	MO	MO	100302823	Arroyo Padilla 4216	Luzmila Arroyo P.|S. Carreno|Y. Inturias|C. Roth|Julio Davalos
1257788100	newname2	-64.022222	-18.9975	NA	2011	MO	MO	100440924	Arroyo Padilla 6079	Luzmila Arroyo P.|Y. Inturias|M. Betancur|D. Levy|M.T. Martinez|G. Toledo
1257788154	newname2	-63.981944	-18.554444	NA	2011	MO	MO	100440976	Arroyo Padilla 5931	Luzmila Arroyo P.|Y. Inturias|M. Betancur|M.T. Martinez|G. Toledo
1929910814	newname2	-63.8	-18.13	NA	1998	NY	NY	306089	48044	M. H. Nee
1928648497	newname2	-63.68	-18.22	NA	1998	NY	NY	309536	49179	M. H. Nee
1836719810	newname2	-64.03	-18.65	NA	1989	US	Botany	3339957	38387	M. Nee
1260563241	newname2	-63.673056	-18.289722	NA	2006	MO	MO	3173587	Vargas Contreras 143	Maribel Vargas C.
1258831916	newname2	-64	-18.53333	NA	1988	MO	MO	1598556	Saldias Paz 335	Mario Saldias P.
1258831894	newname2	-63.85	-18.53333	NA	1989	MO	MO	1598554	Saldias Paz 360	Mario Saldias P.
1260822350	newname2	-64.532778	-22.005278	NA	2004	MO	MO	3408173	Serrano 5155	Martha Serrano
1258831918	newname2	-64.3	-19.1	NA	1994	MO	MO	1598559	Serrano 695	Martha Serrano
1258831930	newname2	-64.36666	-20.83333	NA	NA	MO	MO	1598562	Serrano 1266	Martha Serrano|et al.
1260714706	newname2	-64.29916	-21.77333	NA	2006	MO	MO	3310820	Serrano 7545	Martha Serrano|Jeaneth Villalobos
1260819291	newname2	-64.35194	-22.02083	NA	2005	MO	MO	3405395	Serrano 6298	Martha Serrano|Jeaneth Villalobos|A. Villalobos|Ariel Lliully|H. Huaylla
1260647311	newname2	-64.042222	-20.329444	NA	2005	MO	MO	3249345	Serrano 6983	Martha Serrano|Jeaneth Villalobos|Ariel Lliully|J. Alberto  Penaranda|Reinaldo Lozano
1260822860	newname2	-64.41666	-22.15	NA	2005	MO	MO	3408505	Serrano 5660	Martha Serrano|Jeaneth Villalobos|H. Huaylla|Ariel Lliully|E. Portal
1260736814	newname2	-64.60722	-22.19888	NA	2004	MO	MO	3330811	Serrano 4854	Martha Serrano|S. P. Churchill|Jeaneth Villalobos|D. Villarroel|Oscar Llanque
1258762297	newname2	-64.03333	-18.65	NA	1989	MO	MO	1534587	Nee 38387	Michael H. Nee
1258765252	newname2	-64.106944	-18.489722	NA	NA	MO	MO	1537213	Nee 38541	Michael H. Nee
1258749159	newname2	-63.83333	-18.18333	NA	1991	MO	MO	1522638	Nee 40745	Michael H. Nee
1258757168	newname2	-63.95	-18.10833	NA	NA	MO	MO	1529886	Nee 49328	Michael H. Nee
1257502797	newname2	-63.57	-18.122778	NA	2007	MO	MO	100140800	Nee 55393	Michael H. Nee|Fabian A. Michelangeli|Oscar Colque|R. Flores S.|D. McClelland|S. Stern
1258765203	newname2	-64.1	-18.53333	NA	1988	MO	MO	1537033	Nee 37488	Michael H. Nee|Israel G. Vargas C.
1258762935	newname2	-64.03333	-18.53333	NA	1988	MO	MO	1535157	Nee 36239	Michael H. Nee|Mario Saldias P.
1257886995	newname2	-64.147778	-18.711389	NA	2011	MO	MO	100541310	Nee 57683	Michael H. Nee|Moises Mendoza
1258761628	newname2	-63.98333	-18.55	NA	1988	MO	MO	1533977	Nee 36174	Michael H. Nee|Paolo Bettella|Mario Saldias P.
1260654421	newname2	-64.1155	-18.500667	NA	2003	MO	MO	3255903	Mendoza 397	Moises Mendoza|Eliana Calzadilla
1259759359	newname2	-64.9	-23.66666	NA	1998	MO	MO	2444714	Ahumada 8561	O. Ahumada|J. Aguero
1260862990	newname2	-64.093056	-20.219722	NA	2008	MO	MO	3444720	Apaza 233	O. Apaza|P. Apaza|S. Apaza
1259596056	newname2	-64.9	-23.666667	NA	1998	MO	MO	2296350	Morrone 3501	Osvaldo Morrone
NA	newname2	-63.65009	-18.12189	NA	NA	Yale Peabody Museum	YU.254766	6855	3896	Patrick W. Sweeney
NA	newname2	-63.84154	-18.17221	NA	NA	Yale Peabody Museum	YU.254767	6858	3897	Patrick W. Sweeney
NA	newname2	-64.1058	-18.57316	NA	NA	Yale Peabody Museum	YU.254770	6859	3900	Patrick W. Sweeney
NA	newname2	-64.56964	-22.0333	NA	NA	Yale Peabody Museum	YU.254780	6870	3910	Patrick W. Sweeney
NA	newname2	-64.32512	-21.44796	NA	NA	Yale Peabody Museum	YU.254782	6872	3912	Patrick W. Sweeney
NA	newname2	-64.22056	-21.46317	NA	NA	Yale Peabody Museum	YU.254783	6874	3913	Patrick W. Sweeney
2452940197	newname2	-64.725556	-22.360833	NA	2007	Instituto de Botanica	SP	472426	13413	"Queiroz, LP; et al."
417089428	newname2	-64.22	-23.37	NA	NA	CTES	HERB	80909	NA	"Schinini, A."
1895773687	newsp1	-96.540556	17.646944	NA	1994	IBUNAM	MEXU	NA	NA	Claudia Gallardo Hernandez
1893616593	newsp1	-96.514646	17.588808	NA	1969	INECOL	IEB	21398	NA	G.J. Breckon; B. Christman
2270504597	newsp1	-96.449438	17.596843	5000	1977	ASU	Plants	ASU0039022	35443	J. Rzedowski
2629505557	newsp1	-96.520555	17.541944	NA	1978	INECOL	XAL	108049	NA	J.I. Calzada
1259701435	newsp1	-96.55	17.55	NA	1978	MO	MO	2392389	Calzada 4993	Juan Ismael Calzada
NA	newsp1	-96.512983	17.585358	NA	NA	Yale Peabody Museum	YU	NA	mirador_sulc climate station	NA
NA	newsp1	-96.51223	17.5854	0	NA	Yale Peabody Museum	YU.101627	6956	3052	Patrick W. Sweeney
NA	newsp1	-96.505483	17.5854	0	NA	Yale Peabody Museum	YU.101628	6957	3053	Patrick W. Sweeney
NA	newsp1	-96.507462	17.5793	0	NA	Yale Peabody Museum	YU.101631	6960	3056	Patrick W. Sweeney
NA	newsp1	-96.494185	17.5891	0	NA	Yale Peabody Museum	YU.254444	7037	3232	Patrick W. Sweeney
2629655603	newsp1	-96.506944	17.5775	NA	1986	INECOL	XAL	94372	NA	R. Torres-Colin; L. Cortes A.
1146731554	newsp1	-96.51223	17.585399	NA	2015	Yale Peabody Museum	YU.101627	NA	3052	"Sweeney, P. W., Michael Donoghue, Erika Edwards, Deren Eaton, Mark Olson"
1146731537	newsp1	-96.505483	17.585383	NA	2015	Yale Peabody Museum	YU.101628	NA	3053	"Sweeney, P. W., Michael Donoghue, Erika Edwards, Deren Eaton, Mark Olson"
1146731516	newsp1	-96.507462	17.579271	NA	2015	Yale Peabody Museum	YU.101631	NA	3056	"Sweeney, P. W., Michael Donoghue, Erika Edwards, Deren Eaton, Mark Olson"
NA	newsp2	-96.517424	17.5854	NA	NA	Yale Peabody Museum	YU	NA	Edwards_608	Erika J. Edwards
NA	newsp2	-96.06442	17.23944	NA	NA	Yale Peabody Museum	YU	NA	Edwards_654	Erika J. Edwards
NA	newsp2	-96.04	17.259	NA	NA	Yale Peabody Museum	YU	NA	MJD_013_tuton_111816	Michael J. Donoghue
NA	newsp2	-96.496483	17.588883	NA	NA	Yale Peabody Museum	YU	NA	mirador_fusc climate station	NA
1146731549	newsp2	-96.494185	17.589054	NA	2015	Yale Peabody Museum	YU.101630	NA	3055	"Sweeney, P. W., Michael Donoghue, Erika Edwards, Deren Eaton, Mark Olson"
1895139287	obtusatum	-92.578611	16.8325	NA	1971	IHNE	CHIP	2728	NA	D. E. Breedlove
1895454221	obtusatum	-92.5764	16.818078	NA	1971	CNS-UT	LL	78456	NA	D. E. Breedlove; F. S. Kawahara
